week_start,restaurant_id,revenue,expenses,profit,total_sold,n_menu_items,has_promotion,special_event,n_active_days,margin_pct,week_of_year,month,quarter,week_sin,week_cos,month_sin,month_cos,revenue_lag_1w,expenses_lag_1w,profit_lag_1w,revenue_lag_2w,expenses_lag_2w,profit_lag_2w,revenue_lag_4w,expenses_lag_4w,profit_lag_4w,revenue_lag_8w,expenses_lag_8w,profit_lag_8w,sold_lag_1w,sold_lag_4w,revenue_roll4w,expenses_roll4w,profit_roll4w,revenue_roll8w,expenses_roll8w,profit_roll8w,revenue_roll12w,expenses_roll12w,profit_roll12w,sold_roll4w,revenue_std4w,expenses_std4w,profit_std4w,revenue_trend,expenses_trend,profit_trend,revenue_lag_52w,profit_lag_52w,avg_price_lag1,margin_lag1,margin_roll4,promo_x_revenue,event_x_revenue,days_active_lag1,restaurant_type_Cafe,restaurant_type_Casual Dining,restaurant_type_Fine Dining,restaurant_type_Food Stall,restaurant_type_Kopitiam
2024-09-02,30,17825.8,4373.6,13452.2,1487,4,0,0,3,0.7546477577443931,36,9,3,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,17325.1,4575.3,12749.8,18618.06,4737.3,13880.76,7268.22,1679.5,5588.72,18580.09,4386.7,14193.390000000001,2226.0,755.0,12550.232499999998,3135.3,9414.932500000003,13911.10375,3610.6625000000004,10300.44125,13269.17,3370.633333333333,9898.536666666667,1333.0,6283.27770430561,1758.350370849523,4527.742989624224,10056.879999999997,2895.8,7161.079999999999,,,7.779568926807364,0.7358724698576137,0.750120157522379,0.0,0.0,4.0,1,0,0,0,0
2024-09-09,30,4053.4399999999996,972.6,3080.8399999999997,692,2,0,0,2,0.760055656430094,37,9,3,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,17825.8,4373.6,13452.2,17325.1,4575.3,12749.8,6989.55,1549.1,5440.450000000001,16823.56,5848.799999999999,10974.76,1487.0,848.0,15189.627499999997,3808.8250000000007,11380.802500000005,13816.817500000001,3609.025,10207.7925,13948.405833333336,3557.35,10391.055833333334,1516.0,5492.572823400458,1513.8117042199535,3987.581434239471,10836.25,2824.5000000000005,8011.75,,,11.979704301075268,0.7546054255390761,0.7491989715368906,0.0,0.0,3.0,1,0,0,0,0
2024-09-23,30,5115.52,1697.4,3418.12,1336,2,1,0,1,0.6681862254472662,39,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,4053.4399999999996,972.6,3080.8399999999997,17825.8,4373.6,13452.2,18618.06,4737.3,13880.76,10377.54,2241.0,8136.540000000001,692.0,1503.0,14455.599999999999,3664.7000000000007,10790.900000000003,12220.552500000002,2999.5,9221.0525,14138.230000000001,3605.0249999999996,10533.205,1477.0,6955.1727562344295,1800.8891081907257,5161.1389867999405,-14564.620000000003,-3764.7000000000003,-10799.92,,,5.849119769119769,0.7598681938812758,0.7464341546421707,4053.4399999999996,0.0,2.0,1,0,0,0,0
2024-09-30,30,11292.24,3394.0,7898.24,810,3,1,0,3,0.6994396151693553,40,9,3,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,5115.52,1697.4,3418.12,4053.4399999999996,972.6,3080.8399999999997,17325.1,4575.3,12749.8,15306.71,3867.6,11439.109999999999,1336.0,2226.0,11079.964999999997,2904.7250000000004,8175.240000000003,11562.8,2931.55,8631.25,13996.83,3595.35,10401.48,1435.25,7515.6427702292385,1838.4010505055717,5696.665928113826,-12209.579999999998,-2877.9,-9331.68,,,3.8261181750186988,0.6680556315620773,0.7377732896006807,5115.52,0.0,1.0,1,0,0,0,0
2024-10-07,30,9087.57,2204.3,6883.27,720,3,0,0,3,0.7574379069432203,41,10,4,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,11292.24,3394.0,7898.24,5115.52,1697.4,3418.12,17825.8,4373.6,13452.2,7268.22,1679.5,5588.72,810.0,1487.0,9571.749999999996,2609.4000000000005,6962.350000000004,11060.991250000001,2872.35,8188.64125,12464.652499999998,3276.9083333333333,9187.744166666667,1081.25,6361.319525370952,1553.3680654199948,4851.8631915172155,-6533.5599999999995,-979.6000000000004,-5553.960000000001,,,13.923847102342787,0.6993776808072794,0.7273092893891522,0.0,0.0,3.0,1,0,0,0,0
2024-10-14,30,7446.2300000000005,1987.1,5459.13,1476,3,1,0,3,0.7331401259429268,42,10,4,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,9087.57,2204.3,6883.27,11292.24,3394.0,7898.24,4053.4399999999996,972.6,3080.8399999999997,6989.55,1549.1,5440.450000000001,720.0,692.0,7387.192499999997,2067.0750000000007,5320.117500000004,11288.41,2937.95,8350.46,11673.609166666667,3095.0416666666665,8578.5675,889.5,3386.988893706436,1018.8385196716199,2430.5088339189256,5034.13,1231.7000000000003,3802.4300000000007,,,12.604119278779473,0.7573545673301741,0.7200837687973081,9087.57,0.0,3.0,1,0,0,0,0
2024-10-28,30,11808.689999999999,2772.0,9036.689999999999,325,2,0,0,2,0.7652576196004807,44,10,4,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,7446.2300000000005,1987.1,5459.13,9087.57,2204.3,6883.27,5115.52,1697.4,3418.12,18618.06,4737.3,13880.76,1476.0,1336.0,8235.389999999998,2320.7000000000003,5914.690000000003,11345.495,2992.7000000000003,8352.795,10892.164999999999,2773.2333333333336,8118.931666666666,1085.5,2609.3999947240236,745.0533985337274,1941.9075241798396,2330.71,289.6999999999998,2041.0100000000002,,,5.041455653351388,0.7330416812694115,0.718116796314891,0.0,0.0,3.0,1,0,0,0,0
2024-11-04,30,16376.630000000001,3915.2999999999997,12461.33,1238,4,0,0,4,0.7609215082712377,45,11,4,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,11808.689999999999,2772.0,9036.689999999999,7446.2300000000005,1987.1,5459.13,11292.24,3394.0,7898.24,17325.1,4575.3,12749.8,325.0,810.0,9908.682499999997,2589.3500000000004,7319.332500000003,10494.32375,2747.0375000000004,7747.286249999999,11011.4275,2817.4833333333336,8193.944166666666,832.75,2021.7284608532484,630.2886137847144,1520.4116242292034,516.4499999999989,-622.0,1138.449999999999,,,36.2229754601227,0.7651928204720022,0.7386041379226838,0.0,0.0,2.0,1,0,0,0,0
2024-11-11,30,16628.35,4487.0,12141.349999999999,1025,3,1,1,4,0.7301596370054756,46,11,4,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,16376.630000000001,3915.2999999999997,12461.33,11808.689999999999,2772.0,9036.689999999999,9087.57,2204.3,6883.27,17825.8,4373.6,13452.2,1238.0,720.0,11179.779999999997,2719.675,8460.105000000003,10375.765,2664.5375,7711.227499999999,11100.5875,2821.4583333333335,8279.129166666668,939.75,3903.8235956216517,863.0439477994864,3046.0089368822105,7289.060000000001,1710.9999999999995,5578.0599999999995,,,13.21761904761905,0.7608750472443204,0.7566650090601913,16376.630000000001,16376.630000000001,4.0,1,0,0,0,0
2024-11-18,30,7023.58,1609.0,5414.58,716,2,0,1,2,0.7709145478516654,47,11,4,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,16628.35,4487.0,12141.349999999999,16376.630000000001,3915.2999999999997,12461.33,7446.2300000000005,1987.1,5459.13,4053.4399999999996,972.6,3080.8399999999997,1025.0,1476.0,13064.974999999997,3290.3500000000004,9774.625000000004,10226.08375,2678.7125,7547.371249999999,11880.598333333333,3055.4166666666665,8825.181666666665,1016.0,4351.752428845839,1123.9337183897105,3265.364509611901,9182.119999999999,2499.9,6682.219999999998,,,16.206968810916177,0.730115729117494,0.7480976352702348,0.0,16628.35,4.0,1,0,0,0,0
2024-11-25,30,19201.77,4786.8,14414.970000000001,815,2,1,0,3,0.7507104813774981,48,11,4,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,7023.58,1609.0,5414.58,16628.35,4487.0,12141.349999999999,11808.689999999999,2772.0,9036.689999999999,5115.52,1697.4,3418.12,716.0,325.0,12959.312499999996,3195.8250000000007,9763.487500000003,10597.35125,2758.2625000000003,7839.08875,11883.434166666668,3060.4083333333333,8823.025833333333,826.0,4534.929162301288,1275.7244174063044,3285.00711685043,-4785.109999999999,-1163.0,-3622.1099999999988,,,9.7957880055788,0.7708048025647085,0.7533373520121529,7023.58,0.0,2.0,1,0,0,0,0
2024-12-02,30,30863.149999999998,7588.5,23274.65,1592,5,0,0,4,0.754124254977214,49,12,4,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,19201.77,4786.8,14414.970000000001,7023.58,1609.0,5414.58,16376.630000000001,3915.2999999999997,12461.33,11292.24,3394.0,7898.24,815.0,1238.0,14807.582499999997,3699.5250000000005,11108.057500000003,12358.1325,3144.4375,9213.695,11932.076666666666,3064.5333333333333,8867.543333333333,948.5,5344.052240621402,1439.8075597685454,3926.423146472879,2825.1399999999994,871.5000000000005,1953.6400000000012,,,23.53158088235294,0.750671387513364,0.7501094382261101,0.0,0.0,3.0,1,0,0,0,0
2024-12-09,30,17646.02,4383.6,13262.42,2082,3,0,0,4,0.7515813764236922,50,12,4,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,30863.149999999998,7588.5,23274.65,19201.77,4786.8,14414.970000000001,16628.35,4487.0,12141.349999999999,9087.57,2204.3,6883.27,1592.0,1025.0,18429.212499999994,4617.825000000001,13811.387500000004,14804.49625,3668.75,11135.74625,13060.2475,3315.633333333333,9744.614166666666,1037.0,9806.990794218711,2444.2862330681833,7375.930459308711,14234.8,3101.5,11133.300000000003,,,19.374231010671686,0.7540998213137249,0.7493884023312269,0.0,0.0,4.0,1,0,0,0,0
2024-12-16,30,6099.990000000001,1477.2,4622.790000000001,243,2,0,0,2,0.7578356685830633,51,12,4,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,17646.02,4383.6,13262.42,30863.149999999998,7588.5,23274.65,7023.58,1609.0,5414.58,7446.2300000000005,1987.1,5459.13,2082.0,716.0,18683.629999999997,4591.975,14091.655000000004,15874.302499999998,3941.1625000000004,11933.140000000001,13045.265833333333,3316.4666666666667,9728.799166666666,1301.25,9757.775993271496,2446.676579055757,7312.345519738041,10622.44,2774.6000000000004,7847.84,,,8.471445031204993,0.7515387867186641,0.7541843215519926,0.0,0.0,4.0,1,0,0,0,0
2024-12-23,30,29643.190000000002,7099.4,22543.79,1292,5,0,1,4,0.7605048579454505,52,12,4,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,6099.990000000001,1477.2,4622.790000000001,17646.02,4383.6,13262.42,19201.77,4786.8,14414.970000000001,11808.689999999999,2772.0,9036.689999999999,243.0,815.0,18452.7325,4559.025000000001,13893.707500000006,15706.0225,3877.4249999999997,11828.5975,13215.811666666666,3358.516666666667,9857.295,1183.0,10129.50396991665,2500.5345753458364,7629.378130657702,-13101.779999999999,-3309.6000000000004,-9792.18,,,24.999959016393447,0.7577114533870734,0.752894163822956,0.0,6099.990000000001,2.0,1,0,0,0,0
2024-12-30,30,3145.8900000000003,642.3,2503.59,495,2,0,0,2,0.7958288433479873,1,12,4,0.12053668025532305,0.992708874098054,-2.4492935982947064e-16,1.0,29643.190000000002,7099.4,22543.79,6099.990000000001,1477.2,4622.790000000001,30863.149999999998,7588.5,23274.65,16376.630000000001,3915.2999999999997,12461.33,1292.0,1592.0,21063.087499999998,5137.175,15925.912500000004,17935.335,4418.349999999999,13516.985,15259.784166666666,3808.683333333333,11451.100833333332,1302.25,11622.249079652805,2817.9551384825095,8806.342714136481,-1219.9599999999955,-489.10000000000036,-730.8600000000006,,,22.925901005413767,0.7604792035134035,0.7560694238475797,0.0,0.0,4.0,1,0,0,0,0
2024-01-01,31,1490.66,328.5,1162.16,73,1,0,0,1,0.7796278158667973,1,1,1,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0
2024-01-08,31,7391.4800000000005,2110.8,5280.68,1507,3,0,0,4,0.7144279630060556,2,1,1,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1490.66,328.5,1162.16,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,20.144054054054056,0.7791051580118794,,0.0,0.0,1.0,0,0,0,1,0
2024-01-15,31,4751.160000000001,1618.3999999999999,3132.760000000001,578,1,0,0,1,0.659367396593674,3,1,1,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,7391.4800000000005,2110.8,5280.68,1490.66,328.5,1162.16,,,,,,,1507.0,,,,,,,,,,,,,,,,,,,,4.9015119363395225,0.7143313204770253,,0.0,0.0,4.0,0,0,0,1,0
2024-01-29,31,2596.56,744.0,1852.56,372,1,0,0,1,0.7134670487106017,5,1,1,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,4751.160000000001,1618.3999999999999,3132.760000000001,7391.4800000000005,2110.8,5280.68,,,,,,,578.0,,,,,,,,,,,,,,,,,,,,8.205803108808292,0.6592286455001516,,0.0,0.0,1.0,0,0,0,1,0
2024-02-05,31,5792.79,2234.0,3558.79,2118,2,1,0,3,0.6143481811009893,6,2,1,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,2596.56,744.0,1852.56,4751.160000000001,1618.3999999999999,3132.760000000001,1490.66,328.5,1162.16,,,,372.0,73.0,4057.4649999999965,1200.4250000000004,2857.040000000005,,,,,,,632.5,2602.5372299800715,810.7738541048275,1810.3085052737122,1105.8999999999999,415.5,690.3999999999999,,,6.961286863270777,0.7131923805417392,0.7039705898658748,2596.56,0.0,1.0,0,0,0,1,0
2024-02-12,31,10731.34,3493.0,7238.34,1782,3,0,1,5,0.6745047682768415,7,2,1,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,5792.79,2234.0,3558.79,2596.56,744.0,1852.56,7391.4800000000005,2110.8,5280.68,,,,2118.0,1507.0,5132.997499999997,1676.8000000000004,3456.1975000000048,,,,,,,1143.75,2009.5923644421027,676.3515456723135,1416.042214727845,-1598.6900000000005,123.19999999999982,-1721.8900000000003,,,2.7337376120811703,0.6142421454695458,0.6731981268008033,0.0,5792.79,3.0,0,0,0,1,0
2024-02-19,31,8197.52,2748.7,5448.82,930,3,0,0,3,0.6646912724824092,8,2,1,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,10731.34,3493.0,7238.34,5792.79,2234.0,3558.79,4751.160000000001,1618.3999999999999,3132.760000000001,,,,1782.0,578.0,5967.962499999997,2022.3500000000004,3945.6125000000047,,,,,,,1212.5,3443.2258979660332,1155.4164429618697,2311.8018939256035,5980.179999999999,1874.6000000000001,4105.579999999999,,,6.018698822209759,0.6744419204013291,0.6610214924285429,0.0,0.0,5.0,0,0,0,1,0
2024-02-26,31,17430.07,6485.9,10944.17,2902,2,1,1,4,0.6278901920646331,9,2,1,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,8197.52,2748.7,5448.82,10731.34,3493.0,7238.34,2596.56,744.0,1852.56,,,,930.0,372.0,6829.552499999997,2304.925,4524.627500000004,,,,,,,1300.5,3468.3513260468085,1161.891513510043,2330.31858413351,5600.960000000001,2004.6999999999998,3596.2599999999998,,,8.805069817400645,0.6646101979381643,0.6624101783860099,8197.52,8197.52,3.0,0,0,0,1,0
2024-03-04,31,3905.83,1120.6,2785.23,611,3,0,0,3,0.7130955520337547,10,3,1,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,17430.07,6485.9,10944.17,8197.52,2748.7,5448.82,5792.79,2234.0,3558.79,1490.66,328.5,1162.16,2902.0,2118.0,10537.929999999997,3740.4000000000005,6797.530000000004,7297.6975,2470.4125,4827.285,,,,1933.0,5017.731020936217,1901.901404735093,3146.2884057991787,11637.279999999999,4251.9,7385.38,,,6.004157767826387,0.6278541707422436,0.6449924233295037,0.0,0.0,4.0,0,0,0,1,0
2024-03-11,31,13025.73,4704.1,8321.63,2802,3,1,0,4,0.638860931402693,11,3,1,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,3905.83,1120.6,2785.23,17430.07,6485.9,10944.17,10731.34,3493.0,7238.34,7391.4800000000005,2110.8,5280.68,611.0,1782.0,10066.189999999997,3462.05,6604.140000000004,7599.59375,2569.425,5030.16875,,,,1556.25,5660.127091488225,2246.173268027199,3423.298016601292,-6825.51,-2372.4,-4453.110000000001,,,6.382075163398692,0.7129130266737995,0.656006293712546,3905.83,0.0,3.0,0,0,0,1,0
2024-03-18,31,7504.990000000001,2316.6,5188.39,1498,2,0,0,2,0.6913253715194824,12,3,1,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,13025.73,4704.1,8321.63,3905.83,1120.6,2785.23,8197.52,2748.7,5448.82,4751.160000000001,1618.3999999999999,3132.760000000001,2802.0,930.0,10639.787499999997,3764.8250000000003,6874.962500000003,8303.875,2893.5874999999996,5410.287499999999,,,,1811.25,5862.636272658454,2331.7320134397924,3531.340202882093,4828.209999999999,1955.4000000000005,2872.8099999999995,,,4.647067427755975,0.6388118890926578,0.6460952725538411,0.0,0.0,4.0,0,0,0,1,0
2024-03-25,31,3369.6,1134.0,2235.6,405,1,0,0,1,0.6634615384615384,13,3,1,1.0,-1.6081226496766364e-16,1.0,6.123233995736766e-17,7504.990000000001,2316.6,5188.39,13025.73,4704.1,8321.63,17430.07,6485.9,10944.17,2596.56,744.0,1852.56,1498.0,2902.0,10466.654999999997,3656.8000000000006,6809.855000000004,8648.10375,2980.8624999999997,5667.24125,,,,1953.25,5968.078908400838,2403.4066502917594,3568.6028688502643,-9925.079999999998,-4169.299999999999,-5755.78,,,5.006664442961975,0.6912332683630007,0.650561658747829,0.0,0.0,2.0,0,0,0,1,0
2024-04-01,31,2737.91,798.0,1939.9099999999999,399,1,0,0,1,0.7085368036202797,14,4,2,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,3369.6,1134.0,2235.6,7504.990000000001,2316.6,5188.39,3905.83,1120.6,2785.23,5792.79,2234.0,3558.79,405.0,611.0,6951.537499999997,2318.8250000000003,4632.712500000004,8744.73375,3029.6124999999997,5715.121249999999,7182.310833333333,2419.883333333333,4762.4275,1329.0,4446.299383617495,1686.129216825723,2773.459315925031,-536.23,13.400000000000091,-549.6300000000001,,,8.299507389162562,0.6632647006467691,0.6663340542931278,0.0,0.0,1.0,0,0,0,1,0
2024-04-08,31,21573.93,7528.2,14045.73,3047,4,1,0,6,0.6510510602379816,15,4,2,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,2737.91,798.0,1939.9099999999999,3369.6,1134.0,2235.6,13025.73,4704.1,8321.63,10731.34,3493.0,7238.34,399.0,2802.0,6659.557499999996,2238.175,4421.382500000004,8362.87375,2850.1124999999997,5512.76125,7286.248333333333,2459.008333333333,4827.24,1276.0,4741.520426961235,1768.2612031314811,2985.273966873282,-10287.82,-3906.1000000000004,-6381.719999999999,,,6.844774999999999,0.7082781106352527,0.6638156790929298,2737.91,0.0,1.0,0,0,0,1,0
2024-04-15,31,13281.14,4554.4,8726.74,1979,3,0,0,3,0.6570776303841387,16,4,2,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,21573.93,7528.2,14045.73,2737.91,798.0,1939.9099999999999,7504.990000000001,2316.6,5188.39,8197.52,2748.7,5448.82,3047.0,1498.0,8796.607499999996,2944.2000000000003,5852.407500000005,9718.1975,3354.5125,6363.6849999999995,8468.119166666665,2910.4583333333335,5557.660833333332,1337.25,8776.644610116706,3124.629910885446,5655.6869906573975,14068.939999999999,5211.6,8857.34,,,7.078061023622047,0.651020883961153,0.6652271654537903,0.0,0.0,6.0,0,0,0,1,0
2024-04-22,31,13356.16,4011.1,9345.06,1347,3,0,0,5,0.6996816450237193,17,4,2,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,13281.14,4554.4,8726.74,21573.93,7528.2,14045.73,3369.6,1134.0,2235.6,17430.07,6485.9,10944.17,1979.0,405.0,10240.644999999997,3503.65,6736.995000000004,10353.65,3580.2249999999995,6773.424999999999,9178.950833333334,3155.125,6023.825833333333,1457.5,8966.423490045085,3174.736803264168,5792.272838546743,9911.539999999999,3420.3999999999996,6491.139999999999,,,6.707646464646464,0.6570281596188566,0.6578039953542626,0.0,0.0,3.0,0,0,0,1,0
2024-04-29,31,5170.35,1905.6,3264.75,825,3,1,0,2,0.6314369433403928,18,4,2,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,13356.16,4011.1,9345.06,13281.14,4554.4,8726.74,2737.91,798.0,1939.9099999999999,3905.83,1120.6,2785.23,1347.0,399.0,12737.284999999996,4222.925,8514.360000000004,9844.411250000001,3270.875,6573.53625,10075.584166666666,3427.383333333333,6648.200833333333,1693.0,7719.0798193674345,2757.396089761737,4985.131714535367,10618.25,3213.1,7405.15,,,9.908130563798219,0.6996292625078984,0.6684070893373799,13356.16,0.0,5.0,0,0,0,1,0
2024-05-06,31,3175.2000000000003,1458.0,1717.2000000000003,324,1,1,0,1,0.5408163265306123,19,5,2,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,5170.35,1905.6,3264.75,13356.16,4011.1,9345.06,21573.93,7528.2,14045.73,13025.73,4704.1,8321.63,825.0,3047.0,13345.394999999995,4499.825,8845.570000000003,10002.47625,3368.9999999999995,6633.47625,10023.714166666667,3400.0166666666664,6623.697499999999,1799.5,6696.8747334981235,2319.690284463277,4414.024117401224,-16403.58,-5622.6,-10780.98,,,6.25950363196126,0.6313148404188461,0.6627684854224685,5170.35,0.0,2.0,0,0,0,1,0
2024-05-13,31,4798.04,1344.0,3454.04,332,2,0,0,2,0.7198856199614843,20,5,2,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,3175.2000000000003,1458.0,1717.2000000000003,5170.35,1905.6,3264.75,13281.14,4554.4,8726.74,7504.990000000001,2316.6,5188.39,324.0,1979.0,8745.712499999996,2982.2750000000005,5763.437500000005,8771.16,2963.2374999999997,5807.9225,9394.035833333333,3230.433333333333,6163.6025,1118.75,5342.912915787661,1528.9104211278457,3839.472991964478,-10105.939999999999,-3096.3999999999996,-7009.539999999999,,,9.769846153846155,0.5406460550343177,0.6589261393923725,0.0,0.0,1.0,0,0,0,1,0
2024-05-20,31,18244.98,5907.3,12337.68,2196,3,1,0,5,0.6762232679893319,21,5,2,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,4798.04,1344.0,3454.04,3175.2000000000003,1458.0,1717.2000000000003,13356.16,4011.1,9345.06,3369.6,1134.0,2235.6,332.0,1347.0,6624.937499999996,2179.675,4445.262500000004,8432.79125,2841.6625,5591.12875,9110.745833333334,3113.375,5997.370833333334,707.0,4570.31816668059,1244.7760370845826,3357.8997578880553,-8558.119999999999,-2667.1,-5891.0199999999995,,,14.408528528528528,0.7197356137894245,0.6708880818752073,4798.04,0.0,2.0,0,0,0,1,0
2024-05-27,31,7957.82,2780.4,5177.42,1067,2,0,0,3,0.6506078297825284,22,5,2,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,18244.98,5907.3,12337.68,4798.04,1344.0,3454.04,5170.35,1905.6,3264.75,2737.91,798.0,1939.9099999999999,2196.0,825.0,7847.142499999996,2653.7250000000004,5193.417500000005,10292.213749999999,3438.325,6853.88875,9178.655,3065.158333333333,6113.496666666666,919.25,6985.802639240816,2182.5504306888297,4825.963364596199,13074.63,4001.7000000000003,9072.93,,,8.304497041420118,0.6761862064958967,0.6617384304630054,0.0,0.0,5.0,0,0,0,1,0
2024-06-03,31,7881.3,2519.3,5362.0,926,4,0,1,4,0.6803446131983302,23,6,2,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,7957.82,2780.4,5177.42,18244.98,5907.3,12337.68,3175.2000000000003,1458.0,1717.2000000000003,21573.93,7528.2,14045.73,1067.0,324.0,8544.009999999997,2872.4250000000006,5671.585000000005,10944.7025,3686.125,7258.577499999999,9516.320833333333,3203.475,6312.845833333334,979.75,6765.324572504432,2125.685452389416,4663.178034756233,4782.619999999999,1322.4,3460.22,,,7.451142322097378,0.6505260830123059,0.6637306451367532,0.0,7957.82,3.0,0,0,0,1,0
2024-06-10,31,5221.29,2302.8,2918.49,969,2,1,0,2,0.5589595674632131,24,6,2,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,7881.3,2519.3,5362.0,7957.82,2780.4,5177.42,4798.04,1344.0,3454.04,13281.14,4554.4,8726.74,926.0,332.0,9720.534999999996,3137.7500000000005,6582.785000000004,9233.12375,3060.0125,6173.11125,9087.618333333334,3021.4083333333333,6066.21,1130.25,5870.464749901175,1949.1986122506842,3931.633610239684,3083.26,1175.3000000000002,1907.96,,,8.501941747572817,0.680258300242315,0.6771343208659957,7881.3,0.0,4.0,0,0,0,1,0
2024-06-17,31,7330.76,2313.8,5016.96,930,3,0,0,3,0.6843710611178104,25,6,2,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,5221.29,2302.8,2918.49,7881.3,2519.3,5362.0,18244.98,5907.3,12337.68,13356.16,4011.1,9345.06,969.0,2196.0,9826.347499999996,3377.4500000000007,6448.897500000005,8225.6425,2778.5625,5447.08,8897.31,3020.2583333333337,5877.051666666666,1289.5,5754.839486434347,1697.8323209316022,4080.0137931496424,-13023.689999999999,-3604.5,-9419.19,,,5.382773195876289,0.5588525340415794,0.6562195444905156,0.0,0.0,2.0,0,0,0,1,0
2024-06-24,31,14606.32,5858.1,8748.220000000001,1643,3,1,0,3,0.5989338861533913,26,6,2,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,7330.76,2313.8,5016.96,5221.29,2302.8,2918.49,7957.82,2780.4,5177.42,5170.35,1905.6,3264.75,930.0,1067.0,7097.792499999996,2479.0750000000007,4618.717500000004,7472.4675,2566.4,4906.0675,9227.406666666668,3118.5750000000003,6108.831666666666,973.0,1281.804300178968,224.2048969878456,1142.2183093836911,-627.0599999999995,-466.5999999999999,-160.46000000000004,,,7.874070891514501,0.6842777177649023,0.6506342451902921,7330.76,0.0,3.0,0,0,0,1,0
2024-07-01,31,6028.72,1795.2,4233.52,544,2,0,1,3,0.7022253480009024,27,7,3,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,14606.32,5858.1,8748.220000000001,7330.76,2313.8,5016.96,7881.3,2519.3,5362.0,3175.2000000000003,1458.0,1717.2000000000003,1643.0,926.0,8759.917499999996,3248.500000000001,5511.417500000005,8651.96375,3060.4625000000005,5591.501249999999,10216.440833333332,3540.25,6676.190833333334,1117.0,4062.707087926794,1742.5802114489093,2412.9495956107335,6725.0199999999995,3338.8,3386.220000000001,,,8.88462287104623,0.5988928838418,0.6290913594380962,0.0,14606.32,3.0,0,0,0,1,0
2024-07-08,31,6416.509999999999,2418.8,3997.709999999999,2041,2,1,1,3,0.6230349520222052,28,7,3,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,6028.72,1795.2,4233.52,14606.32,5858.1,8748.220000000001,5221.29,2302.8,2918.49,4798.04,1344.0,3454.04,544.0,969.0,8296.772499999997,3067.475000000001,5229.297500000004,9008.653750000001,3102.6125,5906.04125,8921.006666666666,3062.5,5858.506666666665,1021.5,4295.199822882588,1876.0797271171589,2500.6203834564744,807.4300000000003,-507.60000000000014,1315.0300000000007,,,11.061871559633028,0.702108887311517,0.6302049736842034,6028.72,6028.72,3.0,0,0,0,1,0
